H2,CH4,C2H2,C2H4,C2H6,Fault
210.0,735.0,5.0,1132.0,1290.0,1
2177.0,19.1,17.0,153.0,20.0,7
8266.0,405.0,8.0,900.0,757.0,1
2031.0,100.0,5188.0,193.6,31.1,1
13500.0,60.0,0.0,26076.0,541.0,1
35.0,43.0,24.0,3800.0,5.6,7
21.0,2740.0,32.0,196.0,760.0,0
1027.0,10.13,35.0,11.0,763.0,1
1570.0,180.83,6.0,957.0,2.71,3
45.8,0.0,1600.0,4.0,110.0,0
3090.0,0.2,96.81,0.0,186.0,7
0.0,253480.0,321.0,777.0,1400.0,2
47.0,24.45,323.0,78.0,20.0,0
50.18,744.0,10.1,51.0,0.0,0
8800.0,1600.0,26.3,2.0,145.0,1
2587.0,86.0,595394.0,7330.0,2500.0,7
960.0,2990.0,9.0,7330.0,0.9,2
543.0,162.0,54.0,128.37,72.4,2
200.0,37.3,170.0,6.8,0.0,0
645.0,1740.0,10.0,2.0,875.0,4
38.0,2313.0,27.0,305.0,25.0,1
139.0,278.53,9.0,93.0,187.0,7
1820.0,10.0,54.0,1.45,0.26,6
3.11,860.0,1.0,93.0,2308.92,1
1170.0,100.0,600.0,1.0,1100.0,1
522.2,18.9,6.58,7330.0,169.0,1
10092.0,1000.0,500.0,365.0,11.0,3
462.0,64064.0,619.0,8.0,91.29,0
645.0,1.0,8.4,3800.0,49.6,0
420.0,5399.0,5500.0,957.0,19.0,1
890.0,58.0,0.46,6973.0,0.2,7
206.0,12.0,1230.0,1987.0,700.0,7
207.6,580.0,546779.0,10.0,1.0,7
305.0,59.9,231.0,1000.0,2.0,1
5000.0,360.0,35.7,8.0,0.56,6
300.0,1028.0,145.2,1390.0,5830.0,1
1550.0,39.0,1.0,93.0,6432.0,7
305.0,580.0,40.0,600.0,62.8,1
71.6,58.96,8.0,360327.0,8.3,1
9439.0,1.0,0.0,1000.0,3.1,1
21.0,3.0,374.0,365.0,28.0,7
3930.0,5.0,94.0,403.0,210.0,7
1900.0,200.0,8.0,707.0,4.36,0
1790.0,1430.0,12.8,278.18,49.6,1
11.0,223.6,19.4,10.0,54.0,0
1084.0,138072.0,45.21,900.0,2605.0,7
310.0,817.0,12.0,53.0,1.0,1
6870.0,1690.0,4.7,712.0,16.73,2
8266.0,3240.0,500.0,55.0,333624.0,6
260.0,744.0,535231.0,820.0,239.0,1
8200.0,720.0,184.0,8.0,250.0,1
7020.0,44.0,6945.0,2.5,4.36,0
120.0,20.0,1.0,196.0,30.0,6
2500.0,67.0,244.0,2861.0,239.0,1
110.0,20.0,12.8,2050.0,3.38,1
13.0,13000.0,20.2,41.0,28.0,6
110.6,1031.0,1.0,95650.0,482.0,1
60.0,230.0,221.0,1.4,1300.0,0
110.4,300.0,380.0,697.0,40.0,1
31.0,21.5,6.4,120.0,13.0,7
860.0,788.0,45.24,0.9,3270.0,7
860.0,48.82,0.2,18.8,0.72,4
1860.0,77.0,32.0,97.0,167.0,7
219.0,3450.0,25.0,312.0,5500.0,1
2177.0,195.8,26.3,459845.0,10.47,1
24700.0,20.01,5390.0,13.0,1850.0,0
3930.0,221.7,0.68,1330.0,4.0,6
65.0,99.2,1100.0,2.5,226.0,7
400.0,735.0,24.0,12.74,875.0,0
195.9,77.0,250.0,4115.0,634.0,1
1900.0,59.9,70.0,2.0,22.0,2
9531.0,719.0,9.0,3.0,35.0,2
5760.0,44.0,85.0,2.0,1500.0,1
143.8,27.0,535231.0,1.0,40.0,7
56.0,110.0,2.0,49.0,256989.0,0
30.1,10.0,11.6,3.0,1880.0,5
8.0,580.0,1.01,93.0,19.0,2
78.0,44.0,240.0,8.0,757.0,3
20.0,255.0,1.4,276.0,2.71,0
755.0,2313.0,29990.0,697.0,0.0,2
290.0,162.0,482.0,34.02,0.0,3
9750.0,8.0,121.0,153.0,1.59,0
1450.0,85.0,16.4,33.14,133.6,6
2238.0,1200.0,125.22,5450.0,6790.0,4
68.0,6.0,250.0,1210.0,11.0,3
400.0,18.9,7.13,52.68,9.0,0
22.5,188.0,6.0,6.8,220.0,7
46.0,170.0,25.0,315114.0,198.5,2
6.0,6.0,325.0,2.0,2489.0,1
440.0,271385.0,6974.0,1.4,936.6,1
90.0,1049.0,145.2,907.19,530.0,7
95.0,21.0,1.0,365.0,0.0,7
60.0,39.0,167.0,11.0,2308.92,7
60.0,0.2,40.5,1290.0,124.0,2
1000.0,20.0,19.0,196.0,18.3,4
33.66,119.69,323.0,78.0,90.0,1
7940.0,34.6,57000.0,820.0,189531.0,1
12.0,85.0,11.0,7330.0,270.0,1
953.0,1.0,190961.0,697.0,0.96,0
4.1,2313.0,692.0,2.0,145.0,2
7940.0,6490.0,3.1,2.0,52.0,7
2240.0,89.0,94.0,121.1,375.0,2
145.88,4290.0,4.0,41.0,0.0,1
5869.58,175.21,113.0,29000.0,59.71,1
29.9,94.0,118.0,0.0,0.2,1
6.0,61.33,58.86,41.0,7730.0,1
1570.0,168.0,221.0,41.0,7.0,1
33.66,75.0,554.0,0.0,7.0,1
45.8,3450.0,32.5,183.97,3.0,1
20.0,10500.0,39.0,92.5,0.2,1
4419.0,271385.0,250.0,6.0,0.0,1
110.0,20.61,2000.0,41.0,57.8,1
34.0,400.0,52.0,2.7,317.0,5
14.0,20.0,325.0,0.84,1.0,0
85.87,300.0,655.0,33.0,0.56,7
1570.0,10.0,0.0,2.4,1300.0,1
1790.0,500.0,32.5,3800.0,2760.0,4
60.0,143.0,10.1,2159.0,4641.0,2
50.0,280.0,221.0,34257.0,18.12,1
98.0,34.0,7.0,697.0,22.0,2
13500.0,221.7,38.0,334.0,5390.0,1
8.0,24.0,57.0,464427.0,25.0,7
65.2,695.16,3.0,336.0,20.0,7
55.0,690.0,270.0,2.4,3.81,4
15.9,18.0,33.0,0.0,167.0,0
676.74,2.97,0.0,1132.0,57000.0,1
96.0,7870.0,546779.0,1.5,1570.0,7
2800.0,60.0,280.0,3.0,318.0,3
6709.0,11.0,0.0,29000.0,4456.0,1
3700.0,449556.0,18.0,4.7,25.1,6
92600.0,10500.0,7.0,7020.0,0.0,7
46.9,130.55,0.0,137.25,13.0,1
290.0,99.2,124.0,278.18,1180.0,1
1.96,120.0,20.0,37.3,20.0,6
5884.0,14.5,30.0,8.0,2.0,2
6.0,60.0,3393.0,957.0,133.6,7
800.0,138072.0,2.33,12.0,110.0,7
46.13,80.0,540711.0,120.0,1290.0,1
107.0,12.0,28.0,5450.0,2.71,0
37800.0,6490.0,595394.0,84.0,10.47,0
23.51,345.0,18.0,1700.0,40.0,1
522.2,85.0,38.9,92.5,72128.0,1
65.0,10.0,103.0,820.0,1500.0,1
1585.0,5145.0,10.0,56.9,490.0,3
40000.0,6.0,14.9,3.0,0.0,0
3420.0,24.0,231.6,403.0,8.0,0
128.0,135.0,159.0,1901.0,541.0,0
7150.0,240.95,29990.0,395.0,6.0,5
1900.0,73.18,12.59,459335.0,189531.0,2
33.0,278.53,5188.0,2050.0,219.0,1
65.0,1200.0,16.1,0.0,56.0,1
135.88,1430.0,0.0,1132.0,0.0,3
2285.0,160.0,0.13,78.0,159.0,1
103.0,81.0,9.0,8.0,634.0,4
24700.0,31.0,26300.0,820.0,3675.0,7
245.0,580.0,1.0,170.0,1830.0,1
120.0,2313.0,1010.0,1000.0,6.16,7
23.51,4.5,52.48,4.0,0.1,3
4.1,62.6,535231.0,4.0,2.3,5
421.0,677.0,9.0,0.0,13.0,1
78.0,400.0,35.7,670.0,0.0,4
8.0,2.97,25.0,400.0,1060.0,0
1450.0,10500.0,12.8,8.0,304.0,4
4966.14,99.2,67.0,200.0,4536.0,0
1084.0,6110.0,2690.0,99.13,133.6,0
20.0,788.0,2.0,1810.0,27.72,2
2240.0,533.0,7.0,120.0,0.56,2
6709.0,5020.0,20.0,20.15,7.0,2
0.0,255.0,62.0,183.97,0.0,4
78.0,1586.0,0.0,3500.0,520.0,0
56.0,50.0,94.1,1987.0,6.0,5
44.6,85.0,1697.0,9.0,35.0,0
35.0,700.0,0.8,7.24,7852.0,3
107.0,38.39,25.0,3800.0,896.0,0
9032.0,14.5,0.63,54.0,35.0,4
0.0,120.0,38.0,2960.0,8.0,2
7238.97,1049.0,0.5,8500.0,189531.0,1
45.0,2990.0,321.0,1.5,8.0,3
1230.0,21.0,769.0,7.24,4.0,3
810.0,50.6,32.0,0.0,250.0,3
1585.0,62.0,5188.0,4.0,101.0,7
755.0,3564.0,70.0,600.0,626.0,1
140.0,18900.0,18.1,5.5,54.0,1
131.0,102.6,40.0,4751.0,763.0,7
385.0,5.0,8.0,411.0,3363.0,0
34.0,3790.0,94.1,336.0,31.0,5
1570.0,230.0,217.0,153.0,34.6,2
2240.0,20.0,634.0,8.0,317.0,2
1309.0,36.1,669150.0,183.97,0.0,0
78.0,3.9,0.8,0.7,757.0,1
440.0,15.0,62.0,4620.0,49.0,7
253.0,0.0,30.0,570.0,8.0,0
6870.0,62.6,0.2,836.0,1.76,0
220.0,10500.0,32.5,1780.0,0.0,7
3930.0,940.0,3675.0,95650.0,31.1,2
650.0,1000.0,1560.0,7.0,220.0,1
1170.0,700.0,0.13,2050.0,0.0,7
523.0,580.0,6.58,89.0,0.0,1
120.0,2313.0,0.0,383.0,0.0,1
60.0,707.0,20.0,600.0,10.36,0
1570.0,8.0,217.0,670.0,6.16,1
5760.0,4980.0,693.0,44.2,330.0,7
50.0,170.0,221.0,67.0,16.73,4
5.48,5.52,18.1,170.0,1.1,2
305.0,707.0,8.0,2394.3,16.45,0
72.0,30.0,1.0,56.88,233.0,3
421.0,66.0,12.0,140.0,0.55,7
2443.0,80.2,68.0,39.0,259.0,1
755.0,100.0,10400.0,93.0,0.55,4
40280.0,212.4,655.0,7691.0,5.36,0
131.7,405.0,1.0,570.0,3.74,0
4419.0,2313.0,4.0,153.0,0.0,1
30.0,750.0,769.0,2.0,4049.0,0
305.0,6.0,243.0,196.0,0.0,0
57.0,38.39,0.3,7330.0,221.0,2
30.1,10.94,434.0,15.9,53.87,4
440.0,1110.0,1.0,30.0,1180.0,1
245.0,2000.0,1.88,450.0,19.0,1
310.0,7870.0,0.0,541.0,24.0,1
0.0,362.42,94.1,404.0,5.6,0
53.0,148.0,668.0,1.45,35.0,1
23.0,60.0,145.2,170.0,2500.0,0
3.11,17.26,0.0,10700.0,6790.0,3
1084.0,554.2,1400.0,1.0,1.0,3
7020.0,1381.0,10.0,0.9,554.0,2
7238.97,660.0,37.0,41.0,6933.0,1
150.0,677.0,79.0,369165.0,3363.0,7
20.0,12.0,139.0,7.0,6.0,3
22.5,27.65,1230.0,144747.0,0.0,0
33.66,0.0,240.0,600.0,351.0,1
543.0,28.0,2511.0,53.0,29.0,0
305.0,244.0,270.0,95650.0,4343.0,3
131.0,5201.0,8.0,435718.0,29.0,1
1.96,37.3,1740.0,3.0,460.0,4
32930.0,73.18,2293.0,450.0,1.0,6
620.0,28.0,57.0,3.0,1400.0,2
2850.0,10200.0,7.0,266.0,20.0,3
13.0,143.0,170.0,8.0,219.0,2
34.76,1600.0,32.3,7.24,1600.0,2
2240.0,458.8,6.0,97.37,97.0,2
103.0,31.0,2111.0,610.0,220.0,2
33.0,162.0,9.6,2050.0,0.0,7
2.369,15.7,298.0,388782.0,5188.0,1
529.75,966.0,6.0,41.0,7.0,4
860.0,3.0,70.0,400.0,0.9,5
40280.0,6110.0,3.91,66.0,0.0,7
20.37,58.0,8.0,980.0,800.0,2
65.0,253480.0,58.0,400.0,29.0,0
1550.0,230.0,18.0,0.0,91.29,1
8800.0,2740.0,130.0,52.68,33.0,0
236.0,126.0,111.0,33.0,250.0,2
165.62,67.0,13.0,317.0,1.0,1
487297.0,160.0,104585.0,422.0,1570.0,6
220.0,410.2,54.0,260.0,159.0,7
310.0,102.6,35.0,7691.0,12.0,7
800.0,4704.0,96.93,27.0,0.35,7
128.0,395.0,11.6,697.0,1850.0,1
960.0,240.0,36.0,514.53,37565.0,4
150.0,64064.0,8.0,66.0,6432.0,0
290.0,160.0,190961.0,0.0,8.0,1
48.0,2000.0,280.0,400.0,234.0,2
475.3,4.5,138.0,777.0,29.8,3
12705.0,63.2,460.0,2.0,46.1,1
310.0,61000.0,330.0,492.0,4040.0,1
5869.58,533.0,4.1,7.0,8.52,0
6454.0,4463.0,2.0,2159.0,36.0,2
5900.0,30.2,1010.0,5150.0,45.0,2
165.62,1740.0,3.0,900.0,16.73,0
300.0,145.66,5.0,10700.0,29.0,1
7150.0,17.1,33.0,1560.0,19.4,0
290.0,59.9,1.88,9.0,7.6,2
0.0,2990.0,8.0,29000.0,896.0,0
95.0,163.0,249.0,1.8,38.7,6
9.0,130.0,490.0,60.0,896.0,1
37800.0,86.0,35.7,514.53,45.0,4
420.0,559.0,0.1,3.0,520.0,1
260.0,360.0,16.0,459335.0,18.12,7
1860.0,1115.0,9.0,1000.0,10.0,2
71.6,137.4,0.0,27.0,336625.0,7
1170.0,180.83,8.0,8.0,14.36,3
860.0,21.5,6432.0,196.0,1560.0,0
45.0,60.0,31.0,957.0,53.87,1
4.0,61.33,300.0,0.0,0.0,2
400.0,1.0,4.7,74.85,72128.0,0
32930.0,80.0,1.64,8.0,0.0,4
9032.0,1230.0,207.0,6500.0,2.0,3
2800.0,59.9,139.0,40.0,59.71,5
535.0,111.9,1.0,0.0,28.0,2
3910.0,18342.0,94.1,404.0,16.45,1
4480.0,62.0,35.0,0.0,280.0,1
2118.0,26.1,58.0,183.3,1100.0,0
