H2,CH4,C2H2,C2H4,C2H6,Fault
810.0,1690.0,18.6,7.0,1.1,T2
9.0,1440.0,9.0,489.57,8.0,NF
3700.0,410.2,23.0,3.0,169.0,T1T2
20000.0,45.32,40.0,820.0,0.0,T3
24700.0,44.14,54.0,5.0,1600.0,D1
22400.0,140.0,22.0,11.0,198.5,PD
67.8,196.3,323.0,110.0,0.32,D1
290.0,285.0,3270.0,44.2,219.0,D1
480.0,27.0,2.0,13.0,128.0,D2
224.0,533.0,300.0,305.0,692.0,D1
37800.0,34.6,25.0,335279.0,6.0,T1
116.0,744.0,626.0,3.0,0.0,D2
207.6,7.01,34.0,365.0,198.5,D1
740.0,15.0,32.0,0.0,2760.0,T3
4480.0,230.0,270.0,80.8,5.6,D2
810.0,280.0,7.0,43.0,816.0,D1
138560.0,6.0,32.3,312.0,4008.0,T1T2
5000.0,2313.0,38.0,5450.0,1850.0,D1
1570.0,64064.0,323.0,166.0,490.0,T2
0.0,108.92,1697.0,570.0,520.0,T1
625.0,44.14,1.4,120.0,750.0,D2
9619.0,37.3,87.0,13.0,700.0,NF
810.0,735.0,62.0,6973.0,0.98,D2
20000.0,32.0,769.0,13.0,13.0,D1
1270.0,744.0,8.0,2010.0,49.6,D2
1790.0,1440.0,3.1,5040.0,23.0,T3
1.0,111.9,1010.0,166.0,28.06,D1
1500.0,825.0,14.0,41.6,145.0,D2
440.0,2313.0,0.0,1839.0,1.0,D2
14.0,3422.0,8.0,196.0,27.72,T3
1084.0,788.0,244.0,39.0,3.0,NF
90.0,21.5,16.0,5150.0,0.9,D1
45.0,130.55,249.0,140.0,1.0,D2
60.0,45.32,221.0,6685.0,4303.0,PD
35.0,400.0,8.0,56.88,19.0,NF
34.0,15.7,22.33,383.0,10400.0,T1T2
20.0,224.0,49.0,1780.0,3.87,D2
7911.85,362.42,190.0,0.9,85.0,D1
810.0,28.0,300.0,2.0,4.0,T3
290.0,280.0,7.0,3120.0,1560.0,T3
385.0,15.0,816.0,5.06,226.0,T1
23.51,77.0,8.0,8.0,304.0,T1
110.4,280.0,0.1,132.0,2760.0,T3
195.9,20.0,90.0,336.0,90.0,D2
3.11,15.0,61.32,10700.0,4008.0,T2
420.0,15.0,16.0,580.0,22.0,PD
1330.0,1670.0,4.0,0.0,35.0,NF
207.6,138072.0,35.0,108.0,1300.0,NF
22.5,135.0,54.0,26076.0,3.87,D2
107.0,11.57,40.0,54.0,2300.0,T1T2
92600.0,400.0,4.21,7.0,38.7,NF
1950.0,43.0,4.49,222.0,208.0,D2
5054.0,21.0,20.2,73.0,0.0,D2
66.0,162.0,1600.0,131.0,128.0,T1T2
245.0,6.0,20.0,33.17,40.0,T3
22400.0,21.99,482.0,0.0,0.0,D1
260.0,77.0,6.4,1.48,90.0,T1
1.0,4290.0,323.0,44.2,4008.0,NF
46.0,24.0,2.5,34257.0,19.0,D2
48.0,224.0,374.0,100.0,104.0,D2
82.74,250.0,10.0,0.0,0.55,D1
8800.0,4000.0,184.0,140.0,0.6,D1
87.17,6.0,3.94,2.0,130.0,D1
305.0,188.0,0.0,1780.0,33.0,NF
9823.0,210.91,3393.0,1132.0,1.1,T3
87.2,112.0,800.0,144747.0,17.48,D2
50.18,230.0,190961.0,10.0,0.0,D2
20.37,1049.0,6.0,5.06,828.0,D1
12705.0,13000.0,3.0,10.0,0.0,D1
2323.0,160.0,3.0,4620.0,240.0,D1
0.0,21.99,184.0,1780.0,20.0,D1
3700.0,21.53,30.0,0.0,277.0,T2
0.0,55.98,2.0,570.0,15.33,NF
120.45,10.0,0.6,6.0,170.0,D2
95.0,285.0,2.7,100.0,5500.0,D1
50.35,120.0,57.0,980.0,3.5,D2
522.2,23498.0,16.0,266.0,187.0,D2
57.0,8.89,11.0,6500.0,0.35,D1
290.0,120.0,38.0,8.0,20.0,D2
388824.0,23498.0,0.6,492.0,634.0,D1
22.5,32.0,6.4,489.57,0.0,NF
8800.0,400.0,1.88,43.0,4443.0,NF
2127.0,3.0,97.0,182.04,58.0,D1
4.0,10200.0,245667.0,23.0,34.6,T3
1100.0,15.0,269.5,183.3,763.0,PD
3.3,4290.0,56.0,41.0,1180.0,D2
8.0,36.0,680.0,26076.0,0.35,T1
755.0,15.0,118.0,27.0,400.0,D1
57.0,31.0,16.1,1132.0,375.0,D1
20.37,3564.0,30.0,77.84,7.3,NF
385.0,60.0,0.0,196.0,14.25,T3
99.0,230.0,245667.0,3800.0,705.0,D1
45.8,180.83,482.0,836.0,0.0,D1
420.0,10.0,250.0,4.0,460.0,D1
2800.0,140.0,2.09,1210.0,26.0,T3
2394.0,14.5,18.0,712.0,250.0,T2
7600.0,1075.0,35.7,7020.0,60.0,NF
960.0,271385.0,2.0,7.0,0.0,D2
35.0,54.97,38.0,52.0,1.0,T1T2
82.74,137.4,540711.0,233.0,800.0,D1
7487.0,2000.0,26.3,1833.0,207.0,NF
13.0,223.6,4.1,72.0,129.0,T1
102.0,695.16,7.0,7691.0,250.0,D2
20.0,230.0,39.0,2788.0,2.71,T3
3930.0,229.0,541.0,7691.0,138.0,NF
156.0,15.0,0.3,980.0,28.5,T2
68.0,140.0,1.0,15.9,600.0,D2
5000.0,4000.0,343.0,1833.0,3.1,PD
1900.0,5.8,318.0,2810.0,234.0,T2
219.0,195.8,0.0,2788.0,4790.0,D2
50.18,2800.0,0.5,1.5,38.7,T3
33.0,48.82,37565.0,610.0,600.0,NF
87.0,6392.0,546779.0,26076.0,30.0,T3
2525.3,23498.0,3.94,42100.0,19.0,NF
45.0,5201.0,244.0,1833.0,6432.0,T3
5884.0,180.83,31.6,27.0,600.0,T3
535.0,22.0,298.0,1901.0,757.0,T3
5000.0,20.0,37565.0,2050.0,6790.0,D2
128.0,27.0,1.0,6.0,0.0,T1
206.0,13000.0,380.0,7.0,541.0,D2
92600.0,59.9,38.0,122.5,221.0,D1
605.0,168.0,345.0,1210.0,3.87,D2
1170.0,110.0,280.0,7.0,4.0,T1
1500.0,677.0,21.891,170.0,1560.0,D1
73.0,7.93,0.0,26.0,1.0,D1
63.0,110.0,8.0,222.0,44.0,D1
15.9,160.0,32.3,0.0,37565.0,NF
99.0,780.0,6.0,12.0,321.0,D2
645.0,67.0,6.0,530.0,0.0,NF
47.6,2800.0,483923.0,600.0,13.0,D2
4.0,185.0,2000.0,1.48,198.5,D2
1270.0,43.0,184.0,2010.0,5.6,T2
5000.0,1061.0,0.0,7330.0,35.0,D1
530.0,8.89,1830.0,202.9,1.1,T2
1600.0,149.6,0.0,497.0,1.0,NF
245.0,18.9,8.9,4258.0,8.0,T3
2443.0,269710.0,0.3,7.0,480.0,D1
14.0,367.0,816.0,4.5,190.0,PD
462.0,1260.0,760.0,1810.0,22.0,PD
143.2,62.6,25.0,66.0,53.87,D1
2127.0,30.2,0.0,4620.0,231.0,D1
90.0,400.0,8.0,6.0,121.0,PD
308142.0,43.0,94.1,342233.0,34.6,D2
620.0,6.6,380.0,4.7,757.0,D1
60.0,230.0,110.0,697.0,44.0,T2
35.0,940.0,31.5,570.0,1300.0,NF
60.0,29.0,32.6,900.0,16.0,D2
513.0,130.0,8.0,4.0,700.0,D1
513.0,530.0,16.4,600.0,2300.0,D1
3.82,230.0,28.0,1833.0,6432.0,D1
531.0,4290.0,6.58,166.0,2.0,D1
545.0,49.0,7.0,6500.0,220.0,D2
3.11,200.0,70.0,570.0,0.0,D1
14.0,7.88,18.0,422.0,8.0,D2
305.0,34.6,22.0,447061.0,83.0,NF
600.0,10500.0,1.0,0.0,30.0,T3
236.0,410.2,52.0,3.2,6.0,D1
3090.0,100.0,29.0,97.37,2540.0,D1
143.2,81.0,14.9,66.0,0.32,D1
1100.0,200.0,96.93,12.0,90.0,D2
800.0,2.01,118.0,3500.0,4.0,NF
3700.0,40.0,8.0,0.0,0.0,D2
7600.0,300.0,234.0,285.39,57.8,D1
23.51,50.6,14.0,5450.0,31.1,T3
12705.0,1690.0,816.0,411.0,0.35,D2
310.0,41.9,19.0,31.0,10.36,T1
210.0,18.0,4040.0,29000.0,2.0,D1
420.0,148.0,1712.0,712.0,22.0,D1
73.8,20.0,434.0,18.8,1740.0,D1
6870.0,200.0,546779.0,126.0,133.6,D1
206.0,163.0,0.0,182.04,28.0,T3
164.0,10.0,39.4,3.0,2.0,PD
1950.0,1000.0,37565.0,18.8,541.0,PD
1.0,1110.0,234.0,128.37,94.0,D2
14.0,1690.0,500.0,45.0,4303.0,NF
44.6,130.0,38.9,0.0,692.0,D2
810.0,18342.0,4.0,276.0,520.0,PD
180.0,785.0,231.0,1.28,7730.0,D1
5000.0,163.0,546779.0,461.0,3.1,T3
72.0,4980.0,54.0,820.0,57000.0,D2
290.0,1031.0,39.0,334.0,1830.0,D1
388.0,940.0,101.0,5.0,2025.0,D1
4566.0,367.0,11.0,45.0,30.0,D2
230.0,2313.0,35.0,37.0,67.0,T3
470.0,1110.0,6.0,12.87,8000.0,PD
100.0,15.0,16.0,52.0,0.0,T1
8.0,1000.0,2.33,20.1,220.0,T1
1.0,530.0,34.0,3.0,875.0,D2
1900.0,500.0,190.0,5.0,13.0,T3
90.0,13000.0,36.0,1987.0,116994.0,T3
2238.0,1440.0,240.0,497.0,400.0,D2
2423.0,6490.0,26.3,80.49,2.0,NF
292.58,49.0,96.93,0.0,0.0,D2
290.0,7.93,38.0,1000.0,30.0,D1
3.82,817.0,269.5,2.5,1560.0,NF
730.0,450.0,62.0,181.0,221.2,NF
2177.0,44.14,184.0,266.0,7.0,T3
9201.0,137.4,10.0,99.13,0.72,D2
0.0,735.0,1230.0,600.0,277.0,D1
9531.0,10500.0,49.0,1.2,280.0,D2
290.0,442.0,6.0,37.3,111.0,D2
34.0,1.0,277.0,161.0,250.0,D1
1.6,21.0,0.3,131.0,2.0,D1
2373.0,1740.0,240.0,27.0,0.0,T3
9032.0,450.0,32.5,1330.0,816.0,D2
645.0,25.0,2.48,600.0,9.0,T1
44.6,2.1,231.0,34.02,5.2,T3
6709.0,1230.0,0.1,312.0,4.0,T1T2
620.0,1075.0,692.0,91.6,53.87,D1
6870.0,8.0,25.0,900.0,159.0,D2
3700.0,1440.0,21.891,6500.0,345.0,D2
63.0,81.0,9.0,4.0,4456.0,T3
45.0,3.8,35.0,109.3,111.0,PD
31.0,160.0,9.37,41.3,1.0,T1
0.0,24.1,250.0,0.0,6.0,T3
1570.0,54.97,20.0,0.13,0.21,T3
14.2,1061.0,816.0,153.0,0.0,NF
9032.0,41.9,139.0,817.3,0.0,D1
2456.0,120.0,62.0,80.9,0.1,T2
67.8,4000.0,2300.0,3120.0,896.0,D1
5000.0,32.0,680.0,4620.0,4536.0,NF
87.2,230.0,217.0,0.0,8.0,D1
219.0,619.0,325.0,1.8,44.0,T2
1450.0,21.99,2.0,2.6,8.0,NF
150.0,3.0,90.0,5450.0,1850.0,T1
8800.0,59.9,125.22,957.0,28.0,T1
4480.0,395.0,554.0,17700.0,0.0,T2
316.0,700.0,1697.0,1780.0,0.0,T3
45.8,2.01,9.0,31.0,6.0,D1
5900.0,1069.0,600.0,8.21,6.16,T3
3090.0,400.0,321.0,900.0,111.0,T3
10000.0,1028.0,5.0,4510.0,7.0,NF
7613.0,85.0,0.3,450.0,30.0,D1
131.0,700.0,2540.0,4.0,221.0,D1
111.0,110.0,2.0,7330.0,9.0,D2
420.0,780.0,8.0,2.4,36.0,D1
650.0,121.3,8.0,190.0,40.0,D1
1550.0,210.91,2293.0,1.0,79.0,PD
1.0,23498.0,8.72,148.69,41.0,PD
7600.0,4000.0,1.64,200.0,8000.0,PD
10000.0,1028.0,2111.0,1.48,220.0,D1
6454.0,7870.0,8.0,7.24,1.0,T3
645.0,59.9,7.0,1.4,4536.0,D2
87.0,160.0,70.0,52.0,2.0,D2
20.0,123.0,1.27,7.0,210.0,NF
21.0,300.0,1850.0,304.0,231.0,T3
900.0,24.45,8.0,2050.0,219.0,D1
56.0,976.0,3.3,365.0,8000.0,T3
48.0,5.8,9.0,233.0,1180.0,D1
3.82,108.92,750.0,448.0,1230.0,PD
47.6,4704.0,1.3,411.0,323.0,T3
1100.0,24.0,0.13,7.0,700.0,D1
620.0,419.0,668.0,7.0,13.0,T3
78.0,143.0,2.0,6.96,5.4,D2
8200.0,325.0,38.0,900.0,31.0,D1
1170.0,1690.0,94.1,1560.0,0.0,NF
37800.0,12.0,138.0,4620.0,58.0,D1
2366.0,8.5,1712.0,51.0,46.1,NF
135.88,10.0,0.2,194.8,12.0,NF
300.0,1850.0,7045.0,1.28,59.71,PD
0.0,61000.0,7.0,0.0,5.36,D2
20.37,63.2,1.0,285.39,1.01,T3
87.2,4880.0,221.0,2788.0,26300.0,T1
0.0,7.01,2.0,27.0,0.0,NF
14.0,28.0,52.48,900.0,2.0,D2
220.0,175.21,39.4,21.7,692.0,D2
4395.0,196.3,23.0,39.0,8.0,PD
14.0,138072.0,14.2,13500.0,434.0,T1
120.0,224.0,7.0,826.65,2.0,T1
7746.0,20.2,20.2,2.0,7.0,NF
9823.0,619.0,54.0,3.0,54.0,NF
7940.0,2313.0,9.0,1780.0,2.0,D2
440.0,17.26,8.0,449264.0,0.0,D1
2323.0,340.0,16.0,73.0,79.0,D1
78.0,2313.0,0.27,404.0,0.0,D1
40000.0,15.0,6.0,10700.0,482.0,T3
605.0,300.0,20.0,148.69,34.6,T1
13.0,34.7,87.0,1839.0,885.7,D1
480.0,171.05,277.0,21.0,0.0,T1
21.0,89.0,1697.0,4751.0,8000.0,T2
60.0,120.0,85.0,73.0,9.0,D1
17.0,23498.0,1850.0,41.0,0.72,D2
1.0,32.0,9.0,278.18,10400.0,T3
9619.0,700.0,30.0,403.0,1.0,D2
531.0,110.0,9.6,233.0,8.0,NF
2800.0,44.0,4.21,14.0,626.0,PD
2323.0,38.0,125.22,233.0,8.3,D1
78.0,10.0,35.7,29000.0,94.0,D2
9340.0,2227.0,323.0,395.0,2.0,D1
131.7,17.26,28.0,1560.0,128.0,D1
10000.0,1.0,124.0,0.0,490.0,NF
38.0,345.0,750.0,132.2,13.0,PD
13.0,20.2,7.0,1833.0,769.0,D1
1170.0,131.42,10.0,0.0,29.0,T1
1270.0,6.6,217.0,2.0,56.0,NF
4966.14,1115.0,0.63,0.9,35.0,D2
595.0,38.39,0.0,26076.0,54.0,PD
92600.0,619.0,19.0,54.0,157.0,D2
535.0,20.0,91.0,37.0,1560.0,T2
625.0,3.9,32.6,317.0,1.0,D1
310.0,345.0,6.0,4258.0,19.0,D2
530.0,1850.0,2000.0,1132.0,885.7,D1
645.0,4144.0,218083.0,16.92,33.0,D2
362.0,10.0,1560.0,10.0,219.0,D1
310.0,38.39,8.0,33.17,1.0,D1
305.0,5399.0,0.0,2.4,4410.0,T1
6454.0,580.0,35.0,530.0,10.36,D2
600.0,149.0,750.0,8.0,8.0,T2
130.0,438.0,3393.0,580.0,7.0,D1
7919.0,85.0,62.0,434322.0,41.0,NF
22400.0,4704.0,269.5,6.0,4443.0,D2
5900.0,671.0,5.0,112.0,240.0,D2
48.0,1690.0,2.0,1.4,465.0,D1
135.88,995.0,1.0,8.13,1300.0,NF
89.0,395.0,61.32,26076.0,4641.0,D2
90.0,14.5,12.59,6242.0,318.0,T3
13500.0,5.0,32.6,181.0,3.8,PD
1900.0,10.94,85.0,0.0,60.0,T3
2240.0,130.0,41.0,285.39,10.0,NF
3090.0,1075.0,9.0,80.9,760.0,D1
9693.0,533.0,38.0,5150.0,33.0,D1
38.0,2.01,250.0,29000.0,37565.0,D2
755.0,25.0,10.0,233.0,1.0,T2
620.0,143.0,10.0,3120.0,19.4,T3
543.0,50.0,11.6,78.0,2760.0,D2
150.0,2.1,10.1,0.13,11.0,D2
206.0,224.0,535231.0,193.6,1400.0,T3
755.0,22.0,757.0,67.0,2.0,D2
14.2,6.6,325.0,254.0,32.0,T2
3.3,3.0,1.0,121.1,1.0,NF
100.0,13000.0,18.0,10.0,2605.0,T3
40000.0,700.0,245667.0,400.0,763.0,NF
4230.0,31.0,26300.0,411.0,6790.0,D1
1.0,229.0,0.66,93.0,8.0,D1
2240.0,2000.0,0.0,153.0,40.0,D1
26788.0,844.0,0.0,2010.0,2308.92,D2
545.0,34.6,1.0,6788.0,37565.0,T2
90.0,58.0,52.0,93.0,35.0,T3
53.0,10.0,45.0,34.02,0.0,D1
40000.0,450.0,110.0,60.0,351.0,T1
98.0,4000.0,24.6,1.45,8.0,NF
441916.0,10200.0,30.0,0.0,221.0,D1
620.0,149.0,16.1,6.0,7.0,T3
96.0,30.2,35.0,8.0,97.0,T1T2
78.0,119.69,2.0,1132.0,30.1,NF
1230.0,3422.0,10.0,900.0,70.0,PD
595.0,18.0,40.0,540.0,333624.0,D1
535.0,2.97,28.0,31.0,4008.0,D1
4.0,24.1,16.0,3.0,10400.0,NF
57.0,22.0,54.0,197.0,399.0,T3
1.0,27.65,57.0,492.0,0.0,D2
83.26,20.0,2.0,60.0,460.0,D2
595.0,59.9,374.0,10.0,520.0,NF
2587.0,90.0,100.0,46.92,121.0,D1
2770.0,5.2,5830.0,820.0,6790.0,NF
305.0,143.0,9.0,260.0,25.3,D1
140.0,1.1,668.0,1.5,244.0,T2
1170.0,160.0,0.8,9.0,198.5,D2
110.0,163.0,58.0,2810.0,35.0,D2
120.0,162.0,1560.0,6242.0,231.0,T1
305.0,438.0,0.0,183.97,0.0,T2
47.6,21.53,567.0,5.5,1.0,T3
87.0,20.01,74.7,600.0,256989.0,T1
462.0,86.0,7.0,5450.0,129.0,T1T2
100.0,199740.0,21.05,600.0,176.0,T2
1230.0,130.0,243.0,181.0,85.0,D1
100.0,20.0,1.27,8.21,239282.0,PD
65.0,6730.0,545454.0,7330.0,480.0,T3
33046.0,61000.0,270.0,1.02,1.0,D2
485.0,40.0,96.93,0.0,234.0,T2
73.8,35.0,2511.0,6788.0,1600.0,D1
111.0,8.0,32.3,777.0,16000.0,D1
890.0,7.01,321.0,77.84,0.0,T3
1900.0,774.0,24.6,5.5,231.0,D2
32930.0,44.0,567.0,600.0,460.0,D1
72.0,1.0,35.0,77.84,7.0,D2
7940.0,1.0,11.0,395.0,220.0,NF
2285.0,85.0,51.5,7.0,226.0,D2
1900.0,86.0,2511.0,254.0,404053.0,D1
0.7,20.0,1.27,0.5,49.6,D1
800.0,21.0,12.8,20.15,280.0,T3
14.0,22400.0,4.7,183.3,1.0,NF
9531.0,100.0,0.5,7.0,145.0,D1
290.0,47.0,231.6,53.0,250.0,D2
40000.0,10500.0,16.0,169.0,54.0,NF
24700.0,175.21,500.0,122.5,220.0,T3
90.0,35.0,234.0,0.0,167.0,NF
620.0,5.0,323.0,102.0,30.0,PD
26788.0,108.92,16.4,4.1,91.29,T3
48.0,18900.0,38.0,1.4,4641.0,D2
111.0,62.6,6.0,37.28,47.0,D2
5884.0,171.12,138.0,6.0,23.0,PD
362.0,40.65,3.91,182.04,79.0,PD
145.88,3790.0,0.0,900.0,500.0,D2
9823.0,7.01,0.0,312.0,30.0,T2
305.0,62.6,5390.0,121.1,0.0,T3
34.0,405.0,33.0,1901.0,936.6,T1
181.0,43.0,0.0,2.4,170.0,D1
130.0,4.5,36.0,2960.0,250.0,PD
260.0,86.0,5.0,12.0,7.0,D1
78.0,4463.0,41.0,3000.0,6.0,D2
10000.0,230.0,244.0,40.0,2.0,T3
138560.0,108.0,26.0,2.5,0.0,T1
2850.0,1850.0,103.0,1000.0,1.8,D1
150.0,5.0,138.0,36.45,208.0,NF
6.82,1381.0,218083.0,16.36,175.0,D2
87.2,175.21,5500.0,312.0,207.0,D2
1820.0,1440.0,35.7,31.0,0.0,D2
210.0,28.0,38.0,13.0,46.1,T3
1585.0,400.0,0.0,80.8,186.0,D2
2240.0,48.0,380.0,8.0,9.51,D1
9704.0,20.0,70.0,99.13,22.0,T1
1550.0,735.0,5188.0,10700.0,0.37,D1
33.66,77.0,187.0,335279.0,3.81,D1
11.0,15.0,10.0,27.0,186.0,D2
82.74,1690.0,40.5,3.0,1.0,T3
20000.0,4463.0,29.0,1443.0,1760.0,D1
60.0,1381.0,6804.0,8.0,250.0,D2
12705.0,580.0,0.1,6040.0,97.0,D1
7940.0,1.0,45.21,0.0,5.61,D2
210.0,27.0,36.0,89.0,2.71,T3
1900.0,50.6,113.0,80.8,0.0,D2
755.0,1600.0,3.0,2.5,4443.0,T3
245.0,62.0,325.0,27.0,3.0,NF
1230.0,143.0,244.0,13440.0,25.0,T2
7613.0,1740.0,7025.0,43.0,14.36,D2
24700.0,21.53,28.0,233.0,3.97,D2
440.0,580.0,1880.0,450.0,0.3,D2
33.66,120.0,816.0,2.64,40.0,D2
2118.0,774.0,22.0,400.0,104.0,T3
860.0,695.16,94.0,16.1,19.4,D2
1585.0,89.0,29990.0,34257.0,109.0,NF
4566.0,73.18,545454.0,77.84,0.0,D1
529.75,1670.0,634.0,6040.0,7.0,T3
1309.0,111.9,61.0,131.0,6.0,D1
56.0,15.0,11.0,305712.0,7.0,D1
1170.0,2313.0,545454.0,0.84,53.87,NF
1.0,405.0,3.7,4115.0,6.0,NF
545.0,230.0,125.22,4510.0,18.2,D1
21.0,1381.0,546779.0,15.82,62.8,D1
388.0,5.0,1560.0,67.0,0.0,D1
400.0,4880.0,218083.0,0.0,22.0,D2
1.6,3.0,124.0,200.0,240.0,D1
48.0,3790.0,26300.0,31.9,0.3,D1
9.0,280.0,1300.0,26.0,3270.0,D2
90.0,4980.0,104.0,6788.0,4.0,D1
730.0,61000.0,483923.0,2159.0,39.0,D1
17.0,49.0,37.0,6788.0,1850.0,D2
88.0,36.1,175.0,1833.0,0.0,D2
95.0,230.0,37.0,2810.0,0.0,T3
7919.0,21.0,6432.0,900.0,33.0,NF
131.7,100.0,626.0,1132.0,0.6,T2
300.0,3564.0,234.0,5.5,1730.0,D2
145.88,325.0,124.0,66.0,2308.92,D2
5000.0,224.0,100.0,2.0,111.0,D2
120.0,121.3,13.0,4510.0,101.0,T3
22.04,826.0,2540.0,26.0,10.0,D1
810.0,58.0,619.0,6788.0,250.0,D2
7940.0,66.0,38.9,1987.0,769.0,D2
181.0,138072.0,17.0,33.17,634.0,T3
2177.0,10.0,187.0,13.0,1230.0,NF
17.0,130.55,231.6,404.0,210.0,T3
131.7,20.61,217.0,342233.0,21.0,PD
181.0,163.0,24.6,0.84,6.0,T3
33.0,1028.0,2121.0,312.0,4443.0,D1
97.0,3.7,212.0,1810.0,0.0,D2
676.74,0.0,12.0,6.0,225.0,D1
3.0,10.0,26.0,11.0,53.87,D1
0.0,44.0,1697.0,11.0,5.4,NF
400.0,120.0,16.1,41.0,54.0,NF
200.0,10200.0,25.5,957.0,355.0,NF
34.0,1.0,3.0,41.0,1.6,D2
219.0,44.0,567.0,6.0,0.0,T2
87.2,4.0,8.72,36.45,0.0,T3
24700.0,130.55,9.0,400.0,1.5,D1
33.0,4290.0,374.0,20.15,226.0,D1
22400.0,5399.0,244.0,27.0,3.1,D2
1585.0,18342.0,6.0,540.0,32.81,T3
73.8,120.0,7025.0,2050.0,351.0,D1
7746.0,17.1,56.0,305.0,5830.0,D1
1.96,1075.0,546779.0,40.0,8.0,D1
120.0,124.0,35.7,1.45,1.0,D1
7020.0,85.0,280.0,1132.0,6.0,NF
139.0,100.0,20.2,459335.0,0.0,T1
230.0,123.0,355.0,33.0,20.0,T3
195.9,560.0,25.5,12.74,244.0,NF
34.0,976.0,16.0,77.84,4844.48,D1
120.0,58.96,9.37,20.1,16.0,D2
953.0,112.0,40.0,6990.0,128.0,D1
7487.0,13000.0,17.0,29000.0,10.0,T3
2240.0,7.93,325.0,820.0,40.0,T3
90.0,28.0,1712.0,5450.0,2.0,D1
810.0,75.0,101.0,1987.0,31.0,D1
362425.0,160.0,4.1,342233.0,875.0,T3
1900.0,119.69,669150.0,102.0,30.0,NF
2443.0,20.61,22.7,12.0,280.0,T3
13.0,44.0,184.0,709.0,186.0,D1
134.78,530.0,35.0,3.0,277.0,D2
860.0,61.33,2.0,0.0,6790.0,D2
487297.0,0.0,323.0,403.0,6.16,D2
1170.0,86.0,2.7,388782.0,1.01,PD
44.6,6730.0,157.0,0.7,0.32,D1
755.0,131.42,595394.0,6.0,1.01,T2
308142.0,24.45,161.0,12.74,1.0,D1
440.0,18.0,1.3,304.0,3270.0,T3
535.0,3564.0,9.0,2.0,116994.0,D1
220.0,171.05,74.7,36.43,3.87,PD
230.0,10.0,58.86,2.4,3.87,D1
2373.0,345.0,113.0,181.0,1560.0,T1
1.0,690.0,0.0,5450.0,250.0,D2
21.0,44.0,103.0,37.0,668.0,T3
2240.0,1850.0,1.01,3.0,1850.0,D1
90.0,2397.0,3.94,8.0,1.01,D1
755.0,940.0,19.0,4510.0,49.6,PD
305.0,116.55,668.0,33.0,1760.0,D1
138560.0,22.0,2121.0,2788.0,11.0,D1
78.0,400.0,245667.0,435718.0,5.0,D2
48.0,345.0,6.0,1132.0,0.98,NF
755.0,175.21,25.0,1560.0,15800.0,D2
99.0,29.0,7.0,132.0,15.86,D1
224.0,1430.0,32.5,2960.0,6.58,T1
24700.0,1670.0,29.0,6973.0,0.6,NF
2800.0,1075.0,669150.0,233.0,0.0,D1
116.0,2.1,670.0,1.0,35.0,T1T2
103.0,240.0,38.57,6990.0,5500.0,D2
487297.0,81.0,760.0,2.7,6.0,PD
47.0,171.12,2.0,820.0,1300.0,D1
2240.0,196.3,546779.0,7.0,17.48,D1
131.0,6.6,10.0,29000.0,2.0,NF
5000.0,400.0,1.0,21.0,17.48,NF
1570.0,2.1,345.0,144747.0,182.0,D2
