H2,CH4,C2H2,C2H4,C2H6,Fault
46.13,10.0,113.0,1000.0,128.0,D1
2177.0,71.93,38.57,342233.0,3.8,D2
67.8,677.0,7045.0,900.0,4343.0,D1
1500.0,4980.0,3.9,2483.26,8.0,PD
54.54,99.2,1060.0,80.49,34.0,NF
102.0,7.01,49.0,131.0,3.1,PD
10092.0,44.0,26.0,6.8,5.36,T3
135.88,707.0,1.01,27.7,225.0,T1T2
13.0,18.9,0.0,98.03,0.0,D2
600.0,4000.0,8.0,304.0,0.0,D2
7722.0,4000.0,118.0,200.0,220.0,D2
23.0,14.5,91.0,7330.0,250.0,D1
14.0,54.97,5500.0,8.21,318.0,D2
46.0,17.26,124.0,464427.0,22.0,D1
1000.0,43.0,16.0,266.0,2.0,D1
120.0,27.0,5500.0,56377.0,13.0,D1
210.0,59.9,7237.0,826.65,8.0,T1
1330.0,300.0,270.0,109.3,57.8,NF
71.6,782.0,298.0,193.6,7852.0,T1
34.0,285.0,245667.0,3.0,321.0,D1
530.0,1500.0,595394.0,13440.0,0.7,T2
810.0,22.0,8.0,709.0,2.0,D1
4419.0,61000.0,56.0,2.0,1.01,T2
170.0,969.55,104.0,1.0,10.0,D2
20.0,2.1,680.0,1987.0,4.0,D1
2800.0,10.0,52.0,49.0,0.98,D2
6.82,2.1,25.0,49.0,800.0,D2
57.0,271385.0,14.0,99.13,45.0,T2
0.0,20.0,49.0,900.0,1.0,NF
3700.0,285.0,355.0,41.3,44.0,D1
20000.0,40.65,1230.0,1.48,0.0,T3
14.0,35.0,96.93,712.0,700.0,T2
9201.0,7.01,121.0,90.0,0.6,D2
1600.0,58.0,2.0,16.36,13.0,PD
120.45,559.0,12.8,4.0,2.0,PD
92600.0,130.55,7045.0,45.0,4844.48,T1T2
95.0,788.0,0.13,7.0,2.0,D1
75.5,11.57,0.2,404.0,8.0,D1
14.0,782.0,600.0,249.8,16000.0,D2
22400.0,1600.0,37565.0,109.3,36.2,D2
55.0,17.26,26300.0,670.0,0.3,NF
200.0,15.0,240.0,51.0,277.0,D1
530.0,67.0,2.0,697.0,12.0,D1
36036.0,10.0,323.0,1810.0,4008.0,NF
441916.0,28.0,40.0,140.0,8.0,D1
90.0,160.0,769.0,4.97,33.0,D1
4480.0,3.9,0.0,530.0,0.0,T2
860.0,4290.0,22.0,6.8,0.0,D2
860.0,24.1,7025.0,826.65,11.0,D1
68.0,120.0,1560.0,4751.0,0.0,T1
6.0,10200.0,705.0,56377.0,116994.0,D1
137.0,976.0,91.0,5.5,13.0,D2
1550.0,43.0,483923.0,33.17,4343.0,D1
462.0,126.0,25.0,8.0,40.0,D1
134.78,27.0,28.9,20.1,333624.0,D1
3090.0,744.0,0.0,4620.0,0.0,T3
34.0,7870.0,0.5,2.64,482.0,T3
308142.0,1440.0,9.0,33.0,1600.0,PD
9619.0,6490.0,242.6,78.0,16.0,PD
3090.0,940.0,19.0,305.0,1850.0,T1T2
480.0,1075.0,29.0,3800.0,434.0,D1
1450.0,8.0,2.0,7.0,389.0,NF
1600.0,52.2,680.0,2483.26,0.3,T1
100.0,700.0,3.0,365.0,6.0,NF
6709.0,20.2,38.9,570.0,8.0,T1T2
34.0,40.65,61.0,7.0,15.33,D1
960.0,34.6,6.0,181.0,157.0,D1
440.0,419.0,244.0,304.0,5500.0,D2
1.0,44.0,32.0,144747.0,58.0,D1
206.0,28.0,190.0,183.97,410.0,D2
543.0,22400.0,1.88,6990.0,4.36,D2
300.0,188.0,9.72,2788.0,101.0,T2
46.9,45.32,10.1,1390.0,35.0,D2
210.0,30.2,175.0,1140.0,6.58,D1
13.0,610.0,21.0,670.0,28.0,D1
111.0,73.18,32.5,3000.0,600.0,D1
48.0,120.0,159.0,254.0,22.0,D1
0.0,21.99,125.22,17700.0,34.6,D2
2240.0,1500.0,0.0,13.5,6.58,T3
300.0,0.0,70.0,7691.0,0.0,T3
3420.0,940.0,323.0,4.0,16.0,D2
50.35,10.0,2.0,68.6,27.0,NF
2127.0,22.0,27.0,4510.0,19.4,D2
605.0,1670.0,7.0,4510.0,0.56,T1
400.0,80.2,38.0,285.39,19.0,PD
7919.0,64064.0,0.0,1330.0,0.37,D2
480.0,160.0,79.0,73.0,0.0,T3
960.0,500.0,8.0,709.0,7.0,T1T2
60.0,15.0,54.0,570.0,1.0,D2
14.0,229.0,25.5,0.03,2.0,D1
138560.0,61.33,18.0,45.0,1.6,T3
305.0,4704.0,482.0,11.0,6.0,T3
3420.0,788.0,96.93,0.0,875.0,T2
71.6,20.61,1760.0,100.0,83.0,T2
9704.0,10.0,18.0,41.6,198.0,T1
1651.0,8.0,323.0,285.39,221.0,T3
5.48,20.0,2.0,1.28,389.0,NF
200.0,18.9,35.7,95650.0,1.0,NF
305.0,1740.0,36.0,0.84,36.0,D1
84.0,41.9,13.0,84.0,1.0,D1
40000.0,38.39,2.0,4751.0,600.0,D2
645.0,702.0,0.0,197.0,5830.0,D2
138560.0,966.0,83.0,84.0,1.5,D1
441916.0,744.0,7730.0,131.0,57000.0,D2
43.0,1061.0,38.0,600.0,2605.0,D1
3700.0,59.9,321.0,1560.0,0.1,NF
1651.0,3.0,0.0,41.0,404053.0,NF
0.0,660.0,2300.0,153.0,157.0,NF
90.0,149.6,4.0,72.0,34.6,T3
111.0,1670.0,182.0,41.0,52.0,D1
110.4,300.0,61.32,33.0,1730.0,NF
97.0,163.0,30.0,33.17,2489.0,D1
60.0,1.0,0.2,75.0,7806.0,NF
78.0,6.0,7.0,342233.0,4284.0,D1
440.0,1.0,61.32,7.0,234.0,NF
101.5,9.0,11.0,0.0,1230.0,T3
487297.0,224.0,23.0,0.13,0.56,D2
90.0,285.0,8.97,153.0,208.0,NF
8800.0,560.0,1560.0,41.6,52.0,NF
305.0,826.0,1.01,4510.0,330.0,D2
3.0,160.0,40.0,12.0,3.74,D2
2500.0,774.0,7.0,312.0,41.0,T1T2
740.0,21.53,693.0,4.1,35.0,D2
362881.0,61.33,9.0,1.28,207.0,D2
6870.0,21.0,54.0,0.13,29.0,D2
24.3,2800.0,2572.0,21.7,67.0,NF
2443.0,1430.0,3.9,26.0,619.0,PD
116.17,6490.0,16.0,6040.0,6047.0,D2
210.0,60.0,130.0,1810.0,15.86,D2
9704.0,4290.0,38.9,1390.0,7.0,D1
6.0,36.1,45.21,271.0,8000.0,D1
9340.0,199740.0,0.8,153.0,249.0,D2
36036.0,6.61,38.0,254.0,45482.0,NF
2400.0,17.1,31.5,77.84,30.0,D1
35.0,196.3,217.0,33.14,1.0,NF
7487.0,1000.0,24.0,826.65,700.0,T3
236.0,400.0,2.0,37.0,8.52,D1
253.0,619.0,6.0,900.0,11.0,NF
400.0,140.0,16.0,222.0,936.6,D2
100.0,33.3,30.0,4.1,0.1,D2
13.0,1049.0,7237.0,2.0,490.0,T2
245.0,163.0,85.0,0.03,0.0,D2
34.0,1740.0,483923.0,400.0,3.87,NF
3.82,15.0,5.0,492.0,53.87,D1
1500.0,10.0,3.7,1.4,40.0,NF
8800.0,230.0,28.0,41.6,97.0,D2
543.0,5399.0,250.0,0.0,1560.0,T3
131.7,23498.0,100.0,72.0,53.87,T1
180.0,27.65,31.6,1.28,3363.0,D2
2443.0,2397.0,33.0,73.0,8.0,D1
400.0,4144.0,0.0,65.3,4.0,PD
3700.0,17.26,325.0,148.69,4266.0,D1
755.0,17.1,318.0,46.92,85.0,T3
100.0,6110.0,5830.0,169.0,7730.0,T3
34.76,44.0,0.0,78.0,45.0,D2
7919.0,10.0,94.1,233.0,244.0,D1
9201.0,419.0,317.0,110.0,87.0,D1
30.0,782.0,21.891,365.0,176.0,T1
15.9,40.0,33.0,395.0,57.0,D1
37.0,230.0,2000.0,89.0,219.0,D2
1.0,1120.0,35.0,3.0,1740.0,D1
195.7,215.0,218083.0,6.8,0.98,T1
3.82,240.0,4040.0,29000.0,482.0,T1
1570.0,4000.0,20.0,1.48,189531.0,T2
1.0,1000.0,1880.0,56377.0,3.0,NF
1600.0,10.13,62.0,2.5,5188.0,D2
1309.0,160.0,250.0,1000.0,1.0,NF
625.0,1690.0,1.0,7.0,1600.0,T3
810.0,677.0,1560.0,37.28,68.0,D2
4419.0,61000.0,4.7,2050.0,8.0,PD
1000.0,285.0,9.0,1.0,4.0,D2
8800.0,112.0,2111.0,27.7,32.0,D2
103.0,24.1,74.7,6.0,1.6,NF
6454.0,269710.0,1.3,40.0,0.0,D1
200.0,1028.0,800.0,30.0,0.0,T1
6454.0,438.0,0.6,1.0,0.3,D2
523.0,86.0,19.0,131.0,1.76,NF
305.0,400.0,25.0,322.0,0.6,T3
1330.0,1260.0,90.0,222.0,3.5,D1
110.0,244.0,244.0,20.15,0.0,D2
13500.0,2800.0,58.86,2.0,244.0,D1
6.0,400.0,2572.0,530.0,940.0,D2
7600.0,554.2,184.0,91.6,128.0,T1T2
0.0,10500.0,269.5,334.0,692.0,T3
1027.0,442.0,22.0,37.0,1.0,T3
38.0,5399.0,182.0,37.0,1100.0,PD
14.0,1.0,0.0,11.0,668.0,T1
6.0,619.0,37565.0,126.0,280.0,T3
57.0,0.2,207.0,3120.0,0.0,D2
150.0,67.0,0.8,10.0,175.0,T3
210.0,244.0,0.0,0.67,0.35,T3
65.0,3.5,14.2,440.0,0.0,T3
535.0,59.9,9.0,3.0,7730.0,D2
33.0,120.0,37.0,30.3,52.0,PD
595.0,31.0,21.05,3500.0,15800.0,NF
420.0,754.0,1230.0,148.69,4.0,D1
4419.0,360.0,1.0,12.67,19.4,T1
2323.0,94.0,500.0,190.0,62.8,D2
1900.0,737.0,1.0,322.0,0.0,NF
6.0,50.6,9.0,161.0,220.0,D1
462.0,196.3,750.0,6242.0,1.0,D2
2366.0,140.0,0.27,16.1,169.0,D1
48.0,10.0,61.32,907.19,2.0,T3
4419.0,559.0,70.0,1000.0,3.0,D2
5000.0,149.6,239.0,5.06,4.0,NF
670.0,660.0,1.0,6500.0,500.0,T2
1100.0,5399.0,37565.0,13.0,769.0,D1
22.5,63.2,595394.0,7.0,54.0,D1
613.0,2.01,9.72,315114.0,0.3,D2
4419.0,160.0,38.0,7691.0,8000.0,T3
23.0,99.2,159.0,183.3,231.0,D2
24.0,18900.0,90.0,80.9,19.0,D1
810.0,61000.0,12.8,112.0,1830.0,D2
310.0,18900.0,8.0,13440.0,0.0,D2
107.0,449556.0,8.0,43.0,3270.0,D1
620.0,244.0,24.0,26076.0,1.59,NF
310.0,15.0,18.0,400.0,250.0,D2
20.0,15.7,0.0,447061.0,14.25,NF
150.0,6110.0,38.57,10700.0,233.0,NF
22400.0,1430.0,250.0,570.0,2.0,D2
72.0,120.0,6.0,12.0,940.0,T2
43.0,438.0,8.72,670.0,8000.0,T1
4395.0,43.21,179851.0,29000.0,7.0,D1
362425.0,5.2,18.0,49.0,7.0,D1
37800.0,60.0,14.2,41.0,4174.0,PD
7940.0,1049.0,39.4,5450.0,7.3,NF
7746.0,817.0,13.0,7.0,7.0,D1
400.0,395.0,221.0,34257.0,19.0,T2
107.0,55.98,179851.0,400.0,465.0,D2
1900.0,195.8,2111.0,800.0,184.0,D2
57.0,825.0,68.0,1.0,10400.0,D1
1570.0,0.0,5.0,304.0,1.0,D1
3.82,160.0,546779.0,89.0,1.0,D2
34.76,123.0,31.0,336.0,157.0,NF
100.0,325.0,44.2,27.7,18.12,D2
0.0,149.0,2.0,7020.0,186.0,T1
9693.0,400.0,97.0,2.0,541.0,T2
2323.0,90.0,90.0,1000.0,2.71,D2
18.19,21.99,231.0,1700.0,42.0,D1
316.0,110.0,500.0,514.53,1.01,T3
21.0,559.0,8.0,34257.0,7.0,D2
116.0,969.55,10400.0,102.0,70.0,NF
385.0,300.0,4.1,800.0,4284.0,T3
24700.0,660.0,11.0,580.0,1.0,T3
220.0,4.0,13.0,196.0,0.32,D2
40280.0,20.2,14.9,181.0,1010.0,D2
1000.0,120.0,14.2,957.0,28.06,NF
4230.0,0.0,323.0,7330.0,32.81,NF
87.2,28.0,1.0,53.0,212.0,D1
45.0,120.0,1.4,4620.0,2.0,NF
120.0,223.6,0.26,957.0,15800.0,NF
1100.0,737.0,760.0,4510.0,0.0,NF
5000.0,17.1,2.7,1140.0,231.0,D2
56.0,278.53,14.9,183.3,233.0,D1
7613.0,11.57,187.0,0.0,5909.0,PD
60.0,5.0,321.0,34257.0,8.0,NF
78.0,5.0,70.0,541.0,124.0,D1
10000.0,405.0,380.0,305.0,2.95,D2
2800.0,171.05,8.72,336.0,2.0,PD
47.6,1381.0,692.0,37.28,5830.0,T1
164.0,1740.0,14.0,43.0,1290.0,D1
3.3,5399.0,10.0,8.0,198.0,T1
440.0,1110.0,6.0,4.0,250.0,NF
120.45,1049.0,244.0,1.5,0.2,D2
33046.0,240.95,6.0,41.0,7.0,T3
131.0,61000.0,546779.0,14.0,6.0,T3
0.0,195.8,184.0,530.0,29.0,T1
730.0,285.0,24.0,23.0,22.0,T1
9750.0,345.0,2.09,2810.0,1830.0,NF
65.0,23498.0,530.0,27.0,19.4,D2
45.0,1740.0,0.0,21.7,167.0,NF
420.0,30.2,40.0,580.0,29990.0,D1
9531.0,36.1,90.0,2861.0,34.6,NF
86.0,130.55,2.0,492.0,0.0,D2
7238.97,3790.0,3.3,707.0,0.0,D1
6454.0,1049.0,40.0,20.15,6.16,T1
2525.3,4290.0,6.0,190.0,8.0,T3
7746.0,44.0,31.0,1390.0,680.0,D1
1651.0,2016.0,5.0,12.0,233.0,T3
24700.0,160.0,96.81,102.0,16000.0,NF
33046.0,1670.0,2.48,41.0,23.0,NF
60.0,120.0,128.0,17700.0,32.81,T1T2
1900.0,15.0,21.0,30.0,2111.0,T1
4230.0,3600.0,11.0,317.0,56.0,NF
522.2,21.99,8.0,166.0,4266.0,NF
305.0,271385.0,0.26,1210.0,9.51,D2
535.0,3.0,22.0,13.0,42.0,D1
131.7,3790.0,692.0,122.5,4410.0,D1
6454.0,1061.0,2511.0,11.0,3.0,NF
1.0,458.8,545454.0,7330.0,5188.0,D1
810.0,28.0,34.0,4776.0,3.37,T1
23.0,400.0,4040.0,2.0,0.0,T1
180.0,163.0,54.0,3500.0,182.0,NF
78.0,2.01,17.0,140.0,37565.0,D1
120.0,15.0,757.0,2394.3,0.0,D1
605.0,458.8,2025.0,478904.0,1830.0,D1
440.0,345.0,19.4,817.3,42.0,T2
236.0,31.0,5.9,91.6,94.0,D2
7746.0,1028.0,816.0,304.0,249.0,D1
523.0,73.18,330.0,1000.0,1560.0,T3
57.0,160.0,36.0,4.5,1500.0,PD
3417.62,49.0,2.0,335279.0,6.0,NF
5760.0,6392.0,321.0,2.5,13.0,D1
107.0,6.61,111.0,1810.0,4456.0,T2
1.6,860.0,90.0,8.13,22.0,NF
0.0,40.0,634.0,1290.0,2760.0,D1
164.0,735.0,10.0,836.0,1400.0,D2
3.0,20.2,10.0,67.0,18.0,T1
1570.0,210.91,12.8,6685.0,0.0,T2
181.0,7.88,157.0,800.0,250.0,D2
2373.0,826.0,1.0,66.0,2.95,D1
6.0,1049.0,2511.0,266.0,330.0,T2
10000.0,86.0,619.0,8.0,1.0,T2
305.0,405.0,139.0,459845.0,554.0,T3
2373.0,3240.0,38.57,388782.0,1.01,D2
9840.0,240.0,190961.0,16.1,0.2,D1
1550.0,1430.0,31.0,44.2,62.8,D2
1570.0,449556.0,1.0,170.0,38.7,T3
2400.0,660.0,664.0,27.7,3363.0,T3
150.0,2800.0,124.0,6040.0,9.0,D1
38.0,2800.0,345.0,77.84,1180.0,D2
5000.0,80.0,0.0,132.0,1180.0,D1
14.0,41.9,10.0,271.0,109.0,T3
110.4,5.0,490.0,182.04,5500.0,D2
549.0,41.9,70.0,84.0,0.0,D2
46.0,149.6,800.0,60.0,0.98,T3
485.0,64064.0,0.27,2.7,0.0,T3
441916.0,47.0,242.6,7330.0,46.1,T1
800.0,458.8,0.0,43.0,460.0,D2
316.0,41.9,16.0,600.0,3548.0,D2
613.0,4290.0,244.0,614.1,520.0,D1
138560.0,610.0,0.1,196.0,0.0,NF
10092.0,85.0,0.0,712.0,480.0,T3
700.0,2990.0,2300.0,1066.7,7806.0,T3
530.0,4000.0,0.6,2.5,111.0,T2
730.0,5.84,1400.0,1987.0,2.0,T3
645.0,112.0,6974.0,4.1,35.0,PD
224.0,4.0,2.7,440.0,239.0,T1
210.0,130.55,190961.0,254.0,700.0,D2
170.0,6490.0,323.0,712.0,19.0,T3
305.0,21.0,38.0,153.0,1.0,D2
1330.0,64064.0,97.0,44.2,249.0,D1
2240.0,3.0,2.7,820.0,7.0,D2
290.0,230.0,7.0,27.0,145.0,NF
150.0,38.0,380.0,4.0,124.0,D2
11.0,100.0,190.0,120.0,6303.0,NF
84.0,23498.0,20.2,395.0,0.0,D2
645.0,111.9,21.891,0.7,2308.92,D2
25.4,12.0,45.24,0.0,0.0,D1
13.0,61000.0,490.0,447061.0,3.0,PD
388824.0,210.91,24.6,3800.0,40.0,D1
12705.0,995.0,61.32,15.82,333624.0,D1
36036.0,21.99,94.0,12.0,3.0,T3
900.0,39.0,9.0,27.0,9.0,T3
5760.0,969.55,5830.0,1390.0,0.0,PD
206.0,1061.0,239.0,304.0,101.0,D1
529.75,25.5,47.2,365.0,0.0,T1
316.0,89.0,0.2,1700.0,875.0,D2
24700.0,85.0,17.0,388782.0,0.0,D1
400.0,15.7,325.0,610.0,885.7,D1
1084.0,1230.0,20.0,31.0,96.9,T2
128.0,253480.0,9.6,1987.0,19.0,D1
523.0,28.0,626.0,193.6,0.0,PD
8.0,28.0,179851.0,820.0,111.0,NF
1500.0,3.9,1880.0,7.0,1.0,T3
800.0,995.0,249.0,11.0,0.0,T3
800.0,8.0,1.3,166.0,769.0,D2
595.0,5.52,138.0,181.0,0.0,T3
31.0,1690.0,111.0,2.0,0.0,D1
300.0,39.0,8.0,2394.3,4456.0,NF
1900.0,23498.0,1.0,131.0,219.0,T3
210.0,5.2,6.0,6040.0,5909.0,D2
1570.0,5020.0,1.0,1210.0,875.0,NF
7613.0,60.0,159.0,95650.0,57000.0,T3
14.0,400.0,7.3,3800.0,94.0,D1
65.0,130.0,22.33,12.0,7730.0,T1
1860.0,200.0,40.5,66.0,198.5,T1
1570.0,10500.0,4790.0,2000.0,250.0,T2
60.0,110.0,1760.0,197.0,2.0,NF
650.0,21.0,669150.0,0.0,8.0,D1
236.0,43.0,8.0,77.84,20.0,T1T2
740.0,188.0,2.0,89.0,3.0,D2
14.0,735.0,3.91,492.0,53.87,D2
487297.0,8.0,18.0,122.5,7806.0,T1
260.0,81.0,20.2,7.0,11.0,D2
71.6,6110.0,323.0,53.0,465.0,D1
26788.0,59.9,3.0,74.85,91.29,D2
9032.0,0.0,26300.0,67.0,0.2,T2
3910.0,5201.0,22.0,2810.0,225.0,D2
5.48,65.58,21.891,254.0,3.74,T3
92600.0,449556.0,38.57,10.0,190.0,PD
10092.0,223.6,2000.0,3.0,259.0,NF
529.75,0.0,2.0,365.0,0.0,T2
181.0,112.0,57000.0,4258.0,2111.0,D1
6.0,59.9,38.0,7.0,0.98,D1
5884.0,85.0,0.0,2788.0,0.0,D2
400.0,940.0,1560.0,2050.0,0.0,T1
20.37,24.1,28.0,132.0,57000.0,T1
5900.0,86.0,10.0,15.82,31.1,D2
3675.0,3.8,38.0,131.0,44.0,NF
2238.0,3450.0,47.2,2010.0,3363.0,D2
1550.0,2000.0,0.0,1210.0,7.0,D2
99.0,7.93,7.13,459845.0,35.0,D2
529.75,660.0,128.0,41.0,12.0,T3
200.0,6392.0,25.5,3120.0,22.0,D2
1230.0,224.0,541.0,0.03,250.0,NF
1230.0,143.0,27.14,56377.0,57.0,D2
